id,title,doi,publication_year,authors,abstract,open_access,host_venue,clean_abstract,keywords,entities,gmm_cluster,gmm_probs
https://openalex.org/W4385988359,Summary of ChatGPT-Related research and perspective towards the future of large language models,https://doi.org/10.1016/j.metrad.2023.100017,2023,"Yiheng Liu, Tianle Han, Siyuan Ma, Jiayue Zhang, Yuanyuan Yang, Jiaming Tian, Hao He, Antong Li, Mengshen He, Zhengliang Liu, Zihao Wu, Lin Zhao, Dajiang Zhu, Xiang Li, Qiang Ning, Dingang Shen, Tianming Liu, Bao Ge","This paper presents a comprehensive survey of ChatGPT-related (GPT-3.5 and GPT-4) research, state-of-the-art large language models (LLM) from the GPT series, and their prospective applications across diverse domains. Indeed, key innovations such as large-scale pre-training that captures knowledge across the entire world wide web, instruction fine-tuning and Reinforcement Learning from Human Feedback (RLHF) have played significant roles in enhancing LLMs' adaptability and performance. We performed an in-depth analysis of 194 relevant papers on arXiv, encompassing trend analysis, word cloud representation, and distribution analysis across various application domains. The findings reveal a significant and increasing interest in ChatGPT-related research, predominantly centered on direct natural language processing applications, while also demonstrating considerable potential in areas ranging from education and history to mathematics, medicine, and physics. This study endeavors to furnish insights into ChatGPT's capabilities, potential implications, ethical concerns, and offer direction for future advancements in this field.",True,,this paper presents a comprehensive survey of chatgptrelated gpt35 and gpt4 research stateoftheart large language models llm from the gpt series and their prospective applications across diverse domains indeed key innovations such as largescale pretraining that captures knowledge across the entire world wide web instruction finetuning and reinforcement learning from human feedback rlhf have played significant roles in enhancing llms adaptability and performance we performed an indepth analysis of 194 relevant papers on arxiv encompassing trend analysis word cloud representation and distribution analysis across various application domains the findings reveal a significant and increasing interest in chatgptrelated research predominantly centered on direct natural language processing applications while also demonstrating considerable potential in areas ranging from education and history to mathematics medicine and physics this study endeavors to furnish insights into chatgpts capabilities potential implications ethical concerns and offer direction for future advancements in this field,"['insights chatgpts', 'chatgptrelated research', 'chatgpts capabilities', 'chatgpts', 'chatgptrelated gpt35']","['direction', 'findings', 'diverse', 'models', 'research', 'trend analysis', 'comprehensive', 'performance', 'gpt4', 'chatgptrelated gpt35', 'innovations', 'chatgptrelated research', 'human', 'relevant', 'advancements', 'mathematics medicine', 'significant', 'physics', 'chatgpts', 'capabilities', 'history', 'largescale', 'study endeavors', 'survey', 'natural', 'potential', 'adaptability', 'education', 'papers', 'arxiv', 'processing', 'captures', 'gpt series', 'llms', 'analysis', 'reinforcement learning', 'ethical concerns', 'knowledge', 'furnish', 'distribution analysis', 'language', 'increasing', 'domains']",4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
https://openalex.org/W4384200891,ChatGPT and large language models in academia: opportunities and challenges,https://doi.org/10.1186/s13040-023-00339-9,2023,"Jesse G. Meyer, Ryan J. Urbanowicz, Patrick Martin, Karen O’Connor, Ruowang Li, Pei-Chen Peng, Tiffani J Bright, Nicholas P. Tatonetti, Kyoung‐Jae Won, Graciela Gonzalez‐Hernandez, Jason H. Moore","Abstract The introduction of large language models (LLMs) that allow iterative “chat” in late 2022 is a paradigm shift that enables generation of text often indistinguishable from that written by humans. LLM-based chatbots have immense potential to improve academic work efficiency, but the ethical implications of their fair use and inherent bias must be considered. In this editorial, we discuss this technology from the academic’s perspective with regard to its limitations and utility for academic writing, education, and programming. We end with our stance with regard to using LLMs and chatbots in academia, which is summarized as (1) we must find ways to effectively use them, (2) their use does not constitute plagiarism (although they may produce plagiarized text), (3) we must quantify their bias, (4) users must be cautious of their poor accuracy, and (5) the future is bright for their application to research and as an academic tool.",True,,abstract the introduction of large language models llms that allow iterative chat in late 2022 is a paradigm shift that enables generation of text often indistinguishable from that written by humans llmbased chatbots have immense potential to improve academic work efficiency but the ethical implications of their fair use and inherent bias must be considered in this editorial we discuss this technology from the academics perspective with regard to its limitations and utility for academic writing education and programming we end with our stance with regard to using llms and chatbots in academia which is summarized as 1 we must find ways to effectively use them 2 their use does not constitute plagiarism although they may produce plagiarized text 3 we must quantify their bias 4 users must be cautious of their poor accuracy and 5 the future is bright for their application to research and as an academic tool,"['chatbots academia', 'llmbased chatbots', 'llms chatbots', 'chatbots', 'chatbots immense']","['stance', 'models', 'fair use', 'abstract', 'humans', 'academic writing education', 'bias', 'written', 'limitations', 'research', 'plagiarized', 'users', 'academics', 'cautious', 'perspective', 'efficiency', 'poor accuracy', 'paradigm', 'programming', 'academic', 'potential', 'academic tool', 'quantify', 'chatbots', 'generation', 'llms', 'editorial', 'technology', 'inherent', 'academia', 'plagiarism', 'llmbased chatbots', 'future', 'language', 'ethical']",0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4390692489,Unifying Large Language Models and Knowledge Graphs: A Roadmap,https://doi.org/10.1109/tkde.2024.3352100,2024,"Shirui Pan, Linhao Luo, Yufei Wang, Chen Chen, Jiapu Wang, Xindong Wu","Large language models (LLMs), such as ChatGPT and GPT4, are making new waves in the field of natural language processing and artificial intelligence, due to their emergent ability and generalizability. However, LLMs are black-box models, which often fall short of capturing and accessing factual knowledge. In contrast, Knowledge Graphs (KGs), Wikipedia and Huapu for example, are structured knowledge models that explicitly store rich factual knowledge. KGs can enhance LLMs by providing external knowledge for inference and interpretability. Meanwhile, KGs are difficult to construct and evolve by nature, which challenges the existing methods in KGs to generate new facts and represent unseen knowledge. Therefore, it is complementary to unify LLMs and KGs together and simultaneously leverage their advantages. In this article, we present a forward-looking roadmap for the unification of LLMs and KGs. Our roadmap consists of three general frameworks, namely, <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1) KG-enhanced LLMs,</i> which incorporate KGs during the pre-training and inference phases of LLMs, or for the purpose of enhancing understanding of the knowledge learned by LLMs; <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2) LLM-augmented KGs,</i> that leverage LLMs for different KG tasks such as embedding, completion, construction, graph-to-text generation, and question answering; and <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">3) Synergized LLMs + KGs</i> , in which LLMs and KGs play equal roles and work in a mutually beneficial way to enhance both LLMs and KGs for bidirectional reasoning driven by both data and knowledge. We review and summarize existing efforts within these three frameworks in our roadmap and pinpoint their future research directions.",False,,large language models llms such as chatgpt and gpt4 are making new waves in the field of natural language processing and artificial intelligence due to their emergent ability and generalizability however llms are blackbox models which often fall short of capturing and accessing factual knowledge in contrast knowledge graphs kgs wikipedia and huapu for example are structured knowledge models that explicitly store rich factual knowledge kgs can enhance llms by providing external knowledge for inference and interpretability meanwhile kgs are difficult to construct and evolve by nature which challenges the existing methods in kgs to generate new facts and represent unseen knowledge therefore it is complementary to unify llms and kgs together and simultaneously leverage their advantages in this article we present a forwardlooking roadmap for the unification of llms and kgs our roadmap consists of three general frameworks namely italic xmlnsmmlhttpwwww3org1998mathmathml xmlnsxlinkhttpwwww3org1999xlink1 kgenhanced llmsi which incorporate kgs during the pretraining and inference phases of llms or for the purpose of enhancing understanding of the knowledge learned by llms italic xmlnsmmlhttpwwww3org1998mathmathml xmlnsxlinkhttpwwww3org1999xlink2 llmaugmented kgsi that leverage llms for different kg tasks such as embedding completion construction graphtotext generation and question answering and italic xmlnsmmlhttpwwww3org1998mathmathml xmlnsxlinkhttpwwww3org1999xlink3 synergized llms  kgsi  in which llms and kgs play equal roles and work in a mutually beneficial way to enhance both llms and kgs for bidirectional reasoning driven by both data and knowledge we review and summarize existing efforts within these three frameworks in our roadmap and pinpoint their future research directions,"['knowledge kgs', 'language models', 'unification llms', 'knowledge models', 'knowledge inference']","['knowledge models', 'bidirectional reasoning driven', 'contrast knowledge graphs', 'graphtotext generation', 'models', 'store', 'kgs wikipedia', 'completion', 'evolve', 'answering', 'knowledge kgs', 'nature', 'xmlnsxlinkhttpwwww3org1999xlink3', 'blackbox models', 'unification', 'factual', 'gpt4', 'natural language', 'capturing', 'frameworks', 'research directions', 'generalizability', 'chatgpt', 'italic xmlnsmmlhttpwwww3org1998mathmathml', 'construct', 'roadmap', 'huapu', 'external', 'tasks', 'emergent', 'processing', 'methods', 'interpretability', 'general frameworks', 'facts', 'inference phases', 'pretraining', 'llms', 'waves', 'kgs', 'leverage', 'data', 'knowledge', 'embedding', 'simultaneously', 'kgs together', 'italic', 'artificial intelligence', 'ability', 'language', 'review', 'inference', 'xmlnsxlinkhttpwwww3org1999xlink2']",4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
https://openalex.org/W4389991792,Autonomous chemical research with large language models,https://doi.org/10.1038/s41586-023-06792-0,2023,"Daniil A. Boiko, Robert MacKnight, Ben Kline, Gabriel dos Passos Gomes","Transformer-based large language models are making significant strides in various fields, such as natural language processing",True,,transformerbased large language models are making significant strides in various fields such as natural language processing,"['language models', 'transformerbased large', 'large language', 'language processing', 'transformerbased']","['natural language', 'models', 'fields', 'strides', 'language', 'transformerbased']",2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
https://openalex.org/W4366850747,MiniGPT-4: Enhancing Vision-Language Understanding with Advanced Large Language Models,https://doi.org/10.48550/arxiv.2304.10592,2023,"Deyao Zhu, Jun Chen, Xiaoqian Shen, Xiang Li, Mohamed Elhoseiny","The recent GPT-4 has demonstrated extraordinary multi-modal abilities, such as directly generating websites from handwritten text and identifying humorous elements within images. These features are rarely observed in previous vision-language models. However, the technical details behind GPT-4 continue to remain undisclosed. We believe that the enhanced multi-modal generation capabilities of GPT-4 stem from the utilization of sophisticated large language models (LLM). To examine this phenomenon, we present MiniGPT-4, which aligns a frozen visual encoder with a frozen advanced LLM, Vicuna, using one projection layer. Our work, for the first time, uncovers that properly aligning the visual features with an advanced large language model can possess numerous advanced multi-modal abilities demonstrated by GPT-4, such as detailed image description generation and website creation from hand-drawn drafts. Furthermore, we also observe other emerging capabilities in MiniGPT-4, including writing stories and poems inspired by given images, teaching users how to cook based on food photos, and so on. In our experiment, we found that the model trained on short image caption pairs could produce unnatural language outputs (e.g., repetition and fragmentation). To address this problem, we curate a detailed image description dataset in the second stage to finetune the model, which consequently improves the model's generation reliability and overall usability. Our code, pre-trained model, and collected dataset are available at https://minigpt-4.github.io/.",True,,the recent gpt4 has demonstrated extraordinary multimodal abilities such as directly generating websites from handwritten text and identifying humorous elements within images these features are rarely observed in previous visionlanguage models however the technical details behind gpt4 continue to remain undisclosed we believe that the enhanced multimodal generation capabilities of gpt4 stem from the utilization of sophisticated large language models llm to examine this phenomenon we present minigpt4 which aligns a frozen visual encoder with a frozen advanced llm vicuna using one projection layer our work for the first time uncovers that properly aligning the visual features with an advanced large language model can possess numerous advanced multimodal abilities demonstrated by gpt4 such as detailed image description generation and website creation from handdrawn drafts furthermore we also observe other emerging capabilities in minigpt4 including writing stories and poems inspired by given images teaching users how to cook based on food photos and so on in our experiment we found that the model trained on short image caption pairs could produce unnatural language outputs eg repetition and fragmentation to address this problem we curate a detailed image description dataset in the second stage to finetune the model which consequently improves the models generation reliability and overall usability our code pretrained model and collected dataset are available at httpsminigpt4githubio,"['multimodal generation', 'multimodal', 'enhanced multimodal', 'visionlanguage models', 'extraordinary multimodal']","['gpt4 stem', 'problem', 'frozen advanced llm vicuna', 'multimodal abilities', 'extraordinary', 'models', 'model', 'minigpt4', 'finetune', 'handwritten text', 'website', 'users', 'reliability', 'dataset', 'writing stories', 'features', 'gpt4', 'visionlanguage models', 'visual features', 'outputs', 'fragmentation', 'capabilities', 'image', 'teaching', 'images', 'humorous elements', 'multimodal generation', 'visual encoder', 'poems', 'short image', 'phenomenon', 'utilization', 'food photos', 'creation', 'sophisticated large', 'handdrawn', 'unnatural language', 'repetition', 'technical', 'frozen', 'code pretrained model', 'experiment', 'language', 'projection layer']",1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4330336443,GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models,https://doi.org/10.48550/arxiv.2303.10130,2023,"Tyna Eloundou, Sam Manning, Pamela Mishkin, Daniel L. Rock","We investigate the potential implications of large language models (LLMs), such as Generative Pre-trained Transformers (GPTs), on the U.S. labor market, focusing on the increased capabilities arising from LLM-powered software compared to LLMs on their own. Using a new rubric, we assess occupations based on their alignment with LLM capabilities, integrating both human expertise and GPT-4 classifications. Our findings reveal that around 80% of the U.S. workforce could have at least 10% of their work tasks affected by the introduction of LLMs, while approximately 19% of workers may see at least 50% of their tasks impacted. We do not make predictions about the development or adoption timeline of such LLMs. The projected effects span all wage levels, with higher-income jobs potentially facing greater exposure to LLM capabilities and LLM-powered software. Significantly, these impacts are not restricted to industries with higher recent productivity growth. Our analysis suggests that, with access to an LLM, about 15% of all worker tasks in the US could be completed significantly faster at the same level of quality. When incorporating software and tooling built on top of LLMs, this share increases to between 47 and 56% of all tasks. This finding implies that LLM-powered software will have a substantial effect on scaling the economic impacts of the underlying models. We conclude that LLMs such as GPTs exhibit traits of general-purpose technologies, indicating that they could have considerable economic, social, and policy implications.",True,,we investigate the potential implications of large language models llms such as generative pretrained transformers gpts on the us labor market focusing on the increased capabilities arising from llmpowered software compared to llms on their own using a new rubric we assess occupations based on their alignment with llm capabilities integrating both human expertise and gpt4 classifications our findings reveal that around 80 of the us workforce could have at least 10 of their work tasks affected by the introduction of llms while approximately 19 of workers may see at least 50 of their tasks impacted we do not make predictions about the development or adoption timeline of such llms the projected effects span all wage levels with higherincome jobs potentially facing greater exposure to llm capabilities and llmpowered software significantly these impacts are not restricted to industries with higher recent productivity growth our analysis suggests that with access to an llm about 15 of all worker tasks in the us could be completed significantly faster at the same level of quality when incorporating software and tooling built on top of llms this share increases to between 47 and 56 of all tasks this finding implies that llmpowered software will have a substantial effect on scaling the economic impacts of the underlying models we conclude that llms such as gpts exhibit traits of generalpurpose technologies indicating that they could have considerable economic social and policy implications,"['llm capabilities', 'recent productivity', 'higherincome jobs', 'productivity', 'increased capabilities']","['development', 'higherincome jobs', 'investigate', 'findings', 'models', 'introduction', 'levels', 'increased', 'social', 'implies', 'span', 'traits', 'level', 'workers', 'gpt4', 'llmpowered software', 'expertise', 'human', 'economic impacts', 'llm', 'predictions', 'increases', 'timeline', 'capabilities', 'generalpurpose technologies', 'classifications', 'policy', 'gpts', 'exposure to', 'transformers gpts', 'tasks', 'potential', 'adoption', 'industries', 'impacted', 'labor market', 'quality', 'occupations', 'tooling', 'software', 'projected effects', 'analysis', 'llms', 'impacts', 'economic', 'implications', 'rubric', 'share', 'productivity growth', 'alignment', 'assess', 'scaling', 'generative', 'wage', 'language', 'worker', 'workforce']",4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
https://openalex.org/W4366989525,ChatGPT and the rise of large language models: the new AI-driven infodemic threat in public health,https://doi.org/10.3389/fpubh.2023.1166120,2023,"Luigi De Angelis, Francesco Baglivo, Guglielmo Arzilli, Gaetano Pierpaolo Privitera, Paolo Ferragina, Alberto Eugenio Tozzi, Caterina Rizzo","Large Language Models (LLMs) have recently gathered attention with the release of ChatGPT, a user-centered chatbot released by OpenAI. In this perspective article, we retrace the evolution of LLMs to understand the revolution brought by ChatGPT in the artificial intelligence (AI) field. The opportunities offered by LLMs in supporting scientific research are multiple and various models have already been tested in Natural Language Processing (NLP) tasks in this domain. The impact of ChatGPT has been huge for the general public and the research community, with many authors using the chatbot to write part of their articles and some papers even listing ChatGPT as an author. Alarming ethical and practical challenges emerge from the use of LLMs, particularly in the medical field for the potential impact on public health. Infodemic is a trending topic in public health and the ability of LLMs to rapidly produce vast amounts of text could leverage misinformation spread at an unprecedented scale, this could create an ""AI-driven infodemic,"" a novel public health threat. Policies to contrast this phenomenon need to be rapidly elaborated, the inability to accurately detect artificial-intelligence-produced text is an unresolved issue.",True,,large language models llms have recently gathered attention with the release of chatgpt a usercentered chatbot released by openai in this perspective article we retrace the evolution of llms to understand the revolution brought by chatgpt in the artificial intelligence ai field the opportunities offered by llms in supporting scientific research are multiple and various models have already been tested in natural language processing nlp tasks in this domain the impact of chatgpt has been huge for the general public and the research community with many authors using the chatbot to write part of their articles and some papers even listing chatgpt as an author alarming ethical and practical challenges emerge from the use of llms particularly in the medical field for the potential impact on public health infodemic is a trending topic in public health and the ability of llms to rapidly produce vast amounts of text could leverage misinformation spread at an unprecedented scale this could create an aidriven infodemic a novel public health threat policies to contrast this phenomenon need to be rapidly elaborated the inability to accurately detect artificialintelligenceproduced text is an unresolved issue,"['artificialintelligenceproduced text', 'chatbot write', 'natural language', 'chatgpt artificial', 'chatbot']","['public health', 'chatbot', 'models', 'articles', 'author', 'detect', 'public health threat', 'elaborated', 'research', 'community', 'usercentered chatbot', 'impact', 'practical', 'natural language', 'perspective', 'infodemic', 'policies', 'chatgpt', 'release', 'opportunities', 'tasks', 'potential', 'papers', 'evolution', 'text', 'inability', 'phenomenon', 'llms', 'medical field', 'spread', 'leverage', 'multiple', 'authors', 'scientific research', 'misinformation', 'general public', 'artificial intelligence', 'language', 'public health infodemic', 'ethical']",0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4361866125,BloombergGPT: A Large Language Model for Finance,https://doi.org/10.48550/arxiv.2303.17564,2023,"Shijie Wu, Ozan İrsoy, Steven Lu, Vadim Dabravolski, Mark Dredze, Sebastian Gehrmann, Prabhanjan Kambadur, David Rosenberg, Gideon Mann","The use of NLP in the realm of financial technology is broad and complex, with applications ranging from sentiment analysis and named entity recognition to question answering. Large Language Models (LLMs) have been shown to be effective on a variety of tasks; however, no LLM specialized for the financial domain has been reported in literature. In this work, we present BloombergGPT, a 50 billion parameter language model that is trained on a wide range of financial data. We construct a 363 billion token dataset based on Bloomberg's extensive data sources, perhaps the largest domain-specific dataset yet, augmented with 345 billion tokens from general purpose datasets. We validate BloombergGPT on standard LLM benchmarks, open financial benchmarks, and a suite of internal benchmarks that most accurately reflect our intended usage. Our mixed dataset training leads to a model that outperforms existing models on financial tasks by significant margins without sacrificing performance on general LLM benchmarks. Additionally, we explain our modeling choices, training process, and evaluation methodology. We release Training Chronicles (Appendix C) detailing our experience in training BloombergGPT.",True,,the use of nlp in the realm of financial technology is broad and complex with applications ranging from sentiment analysis and named entity recognition to question answering large language models llms have been shown to be effective on a variety of tasks however no llm specialized for the financial domain has been reported in literature in this work we present bloomberggpt a 50 billion parameter language model that is trained on a wide range of financial data we construct a 363 billion token dataset based on bloombergs extensive data sources perhaps the largest domainspecific dataset yet augmented with 345 billion tokens from general purpose datasets we validate bloomberggpt on standard llm benchmarks open financial benchmarks and a suite of internal benchmarks that most accurately reflect our intended usage our mixed dataset training leads to a model that outperforms existing models on financial tasks by significant margins without sacrificing performance on general llm benchmarks additionally we explain our modeling choices training process and evaluation methodology we release training chronicles appendix c detailing our experience in training bloomberggpt,"['bloombergs extensive', 'nlp realm', 'training bloomberggpt', 'use nlp', 'token dataset']","['general llm benchmarks', 'appendix c', 'models', 'model', 'training process', 'datasets', 'financial', 'training bloomberggpt', 'dataset', 'billion', 'financial tasks', 'entity', 'performance', 'standard', 'augmented', 'usage', 'suite', 'outperforms', 'extensive', 'training', 'sacrificing', 'tokens', 'financial technology', 'sentiment analysis', 'effective', 'margins', 'modeling', 'nlp', 'sources', 'literature', 'bloombergs', 'complex', 'financial domain', 'evaluation methodology', 'internal benchmarks', 'llms', 'realm', 'data', 'domainspecific', 'bloomberggpt', 'recognition', 'specialized', 'language']",2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
https://openalex.org/W4321605350,Academic Integrity considerations of AI Large Language Models in the post-pandemic era: ChatGPT and beyond,https://doi.org/10.53761/1.20.02.07,2023,Mike Perkins,"This paper explores the academic integrity considerations of students’ use of Artificial Intelligence (AI) tools using Large Language Models (LLMs) such as ChatGPT in formal assessments. We examine the evolution of these tools, and highlight the potential ways that LLMs can support in the education of students in digital writing and beyond, including the teaching of writing and composition, the possibilities of co-creation between humans and AI, supporting EFL learners, and improving Automated Writing Evaluations (AWE). We describe and demonstrate the potential that these tools have in creating original, coherent text that can avoid detection by existing technological methods of detection and trained academic staff alike, demonstrating a major academic integrity concern related to the use of these tools by students. Analysing the various issues related to academic integrity that LLMs raise for both Higher Education Institutions (HEIs) and students, we conclude that it is not the student use of any AI tools that defines whether plagiarism or a breach of academic integrity has occurred, but whether any use is made clear by the student. Deciding whether any particular use of LLMs by students can be defined as academic misconduct is determined by the academic integrity policies of any given HEI, which must be updated to consider how these tools will be used in future educational environments.",True,,this paper explores the academic integrity considerations of students use of artificial intelligence ai tools using large language models llms such as chatgpt in formal assessments we examine the evolution of these tools and highlight the potential ways that llms can support in the education of students in digital writing and beyond including the teaching of writing and composition the possibilities of cocreation between humans and ai supporting efl learners and improving automated writing evaluations awe we describe and demonstrate the potential that these tools have in creating original coherent text that can avoid detection by existing technological methods of detection and trained academic staff alike demonstrating a major academic integrity concern related to the use of these tools by students analysing the various issues related to academic integrity that llms raise for both higher education institutions heis and students we conclude that it is not the student use of any ai tools that defines whether plagiarism or a breach of academic integrity has occurred but whether any use is made clear by the student deciding whether any particular use of llms by students can be defined as academic misconduct is determined by the academic integrity policies of any given hei which must be updated to consider how these tools will be used in future educational environments,"['academic integrity', 'academic misconduct', 'automated writing', 'students analysing', 'education students']","['models', 'humans', 'raise', 'integrity', 'detection', 'technological methods', 'academic staff', 'improving', 'evaluations awe', 'writing', 'education institutions', 'coherent', 'policies', 'assessments', 'chatgpt', 'composition', 'possibilities', 'digital writing', 'academic', 'academic integrity', 'potential', 'education', 'issues', 'evolution', 'learners', 'considerations', 'heis', 'tools', 'llms', 'students', 'student', 'cocreation', 'plagiarism', 'automated', 'artificial intelligence', 'academic misconduct', 'language', 'educational environments', 'teaching']",0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4287024925,Program Synthesis with Large Language Models,https://doi.org/10.48550/arxiv.2108.07732,2021,"Jacob Austin, Augustus Odena, Maxwell Nye, Maarten Bosma, Henryk Michalewski, D. Dohan, Ellen Jiang, Carrie J. Cai, Michael Terry, Quoc V. Le, Charles Sutton","This paper explores the limits of the current generation of large language models for program synthesis in general purpose programming languages. We evaluate a collection of such models (with between 244M and 137B parameters) on two new benchmarks, MBPP and MathQA-Python, in both the few-shot and fine-tuning regimes. Our benchmarks are designed to measure the ability of these models to synthesize short Python programs from natural language descriptions. The Mostly Basic Programming Problems (MBPP) dataset contains 974 programming tasks, designed to be solvable by entry-level programmers. The MathQA-Python dataset, a Python version of the MathQA benchmark, contains 23914 problems that evaluate the ability of the models to synthesize code from more complex text. On both datasets, we find that synthesis performance scales log-linearly with model size. Our largest models, even without finetuning on a code dataset, can synthesize solutions to 59.6 percent of the problems from MBPP using few-shot learning with a well-designed prompt. Fine-tuning on a held-out portion of the dataset improves performance by about 10 percentage points across most model sizes. On the MathQA-Python dataset, the largest fine-tuned model achieves 83.8 percent accuracy. Going further, we study the model's ability to engage in dialog about code, incorporating human feedback to improve its solutions. We find that natural language feedback from a human halves the error rate compared to the model's initial prediction. Additionally, we conduct an error analysis to shed light on where these models fall short and what types of programs are most difficult to generate. Finally, we explore the semantic grounding of these models by fine-tuning them to predict the results of program execution. We find that even our best models are generally unable to predict the output of a program given a specific input.",True,,this paper explores the limits of the current generation of large language models for program synthesis in general purpose programming languages we evaluate a collection of such models with between 244m and 137b parameters on two new benchmarks mbpp and mathqapython in both the fewshot and finetuning regimes our benchmarks are designed to measure the ability of these models to synthesize short python programs from natural language descriptions the mostly basic programming problems mbpp dataset contains 974 programming tasks designed to be solvable by entrylevel programmers the mathqapython dataset a python version of the mathqa benchmark contains 23914 problems that evaluate the ability of the models to synthesize code from more complex text on both datasets we find that synthesis performance scales loglinearly with model size our largest models even without finetuning on a code dataset can synthesize solutions to 596 percent of the problems from mbpp using fewshot learning with a welldesigned prompt finetuning on a heldout portion of the dataset improves performance by about 10 percentage points across most model sizes on the mathqapython dataset the largest finetuned model achieves 838 percent accuracy going further we study the models ability to engage in dialog about code incorporating human feedback to improve its solutions we find that natural language feedback from a human halves the error rate compared to the models initial prediction additionally we conduct an error analysis to shed light on where these models fall short and what types of programs are most difficult to generate finally we explore the semantic grounding of these models by finetuning them to predict the results of program execution we find that even our best models are generally unable to predict the output of a program given a specific input,"['program synthesis', 'programming languages', 'synthesize code', 'large language', 'programming']","['python version', 'study', 'synthesize', '137b', 'accuracy', 'models', 'finetuning', 'mathqa benchmark', 'model', 'limits', 'datasets', 'measure', 'dataset', 'programming tasks', 'mbpp', 'performance', 'fewshot learning', 'solvable', 'execution', 'natural language', 'output', 'synthesis', 'human', 'fewshot', 'parameters', 'collection', 'programming', 'engage', 'results', 'regimes', 'short python programs', 'descriptions', 'program', 'benchmarks', 'generation', 'programs', 'programming languages', 'solutions', 'mathqapython dataset', 'input', 'complex', 'rate', 'mathqapython', 'error', 'portion', 'evaluate', 'semantic grounding', 'dialog', 'language', 'prediction', 'problems', 'code']",1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
https://openalex.org/W4221055872,Wordcraft: Story Writing With Large Language Models,https://doi.org/10.1145/3490099.3511105,2022,"Ann Yuan, Andy Coenen, Emily Reif, Daphne Ippolito","The latest generation of large neural language models such as GPT-3 have achieved new levels of performance on benchmarks for language understanding and generation. These models have even demonstrated an ability to perform arbitrary tasks without explicit training. In this work, we sought to learn how people might use such models in the process of creative writing. We built Wordcraft, a text editor in which users collaborate with a generative language model to write a story. We evaluated Wordcraft with a user study in which participants wrote short stories with and without the tool. Our results show that large language models enable novel co-writing experiences. For example, the language model is able to engage in open-ended conversation about the story, respond to writers’ custom requests expressed in natural language (such as ”rewrite this text to be more Dickensian”), and generate suggestions that serve to unblock writers in the creative process. Based on these results, we discuss design implications for future human-AI co-writing systems.",True,,the latest generation of large neural language models such as gpt3 have achieved new levels of performance on benchmarks for language understanding and generation these models have even demonstrated an ability to perform arbitrary tasks without explicit training in this work we sought to learn how people might use such models in the process of creative writing we built wordcraft a text editor in which users collaborate with a generative language model to write a story we evaluated wordcraft with a user study in which participants wrote short stories with and without the tool our results show that large language models enable novel cowriting experiences for example the language model is able to engage in openended conversation about the story respond to writers custom requests expressed in natural language such as rewrite this text to be more dickensian and generate suggestions that serve to unblock writers in the creative process based on these results we discuss design implications for future humanai cowriting systems,"['writers custom', 'generative language', 'writers creative', 'stories tool', 'respond writers']","['creative process', 'explicit training', 'editor', 'levels', 'models', 'model', 'people', 'users', 'unblock writers', 'performance', 'generate', 'natural language', 'suggestions', 'process', 'rewrite', 'writing', 'openended conversation', 'experiences', 'engage', 'gpt3', 'results', 'writers', 'expressed', 'neural language', 'design', 'story', 'participants', 'creative', 'evaluated', 'user study', 'arbitrary', 'benchmarks', 'generation', 'short stories', 'wordcraft', 'custom requests', 'generative language', 'humanai', 'tool', 'language', 'dickensian']",1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
